load_1_0,load_2_1,load_3_2,load_4_3,load_5_4,load_8_5,load_9_6,load_10_7,load_11_8,load_12_9,load_13_10 
23.0,90.5,52.5,7.8,10.8,29.9,8.6,3.3,6.2,13.9,14.6
23.1,90.7,52.5,7.8,10.8,29.9,8.6,3.3,6.2,13.9,14.6
23.2,90.9,52.6,7.8,10.8,29.9,8.6,3.3,6.2,13.9,14.6
23.3,91.1,52.8,7.8,10.8,29.9,8.6,3.3,6.2,13.9,14.6
23.4,91.5,52.9,7.9,10.8,29.9,8.6,3.3,6.2,13.9,14.6
23.6,91.9,53.1,7.9,10.8,30.0,8.6,3.3,6.3,13.9,14.7
23.7,92.4,53.3,7.9,10.9,30.0,8.6,3.3,6.3,13.9,14.7
23.9,93.1,53.5,7.9,10.9,30.1,8.7,3.3,6.3,14.0,14.8
24.1,93.8,53.8,8.0,10.9,30.2,8.7,3.3,6.3,14.0,14.9
24.3,94.5,54.1,8.0,11.0,30.3,8.7,3.3,6.3,14.0,14.9
24.6,95.3,54.4,8.0,11.0,30.4,8.7,3.3,6.3,14.1,15.0
24.8,96.1,54.8,8.1,11.1,30.5,8.8,3.3,6.3,14.1,15.1
24.9,96.8,55.2,8.1,11.1,30.7,8.8,3.3,6.4,14.2,15.2
25.1,97.4,55.6,8.2,11.2,30.8,8.9,3.3,6.4,14.2,15.3
25.2,98.0,56.1,8.3,11.3,31.0,8.9,3.3,6.4,14.2,15.3
25.3,98.5,56.5,8.3,11.4,31.2,8.9,3.3,6.4,14.3,15.4
25.4,98.9,57.0,8.4,11.5,31.4,9.0,3.4,6.5,14.3,15.5
25.5,99.4,57.4,8.5,11.6,31.6,9.1,3.4,6.5,14.3,15.5
25.6,99.8,57.8,8.5,11.7,31.9,9.1,3.4,6.6,14.4,15.6
25.7,100.2,58.2,8.6,11.8,32.3,9.2,3.4,6.6,14.5,15.6
25.8,100.6,58.6,8.7,12.0,32.7,9.3,3.5,6.7,14.6,15.7
25.9,100.9,58.9,8.7,12.1,33.1,9.4,3.5,6.7,14.7,15.7
25.9,101.2,59.2,8.8,12.2,33.5,9.5,3.6,6.8,14.8,15.7
26.0,101.4,59.4,8.8,12.3,33.9,9.6,3.6,6.9,14.9,15.7
26.0,101.5,59.5,8.8,12.4,34.2,9.7,3.7,6.9,15.0,15.7
26.1,101.6,59.6,8.8,12.5,34.4,9.7,3.7,7.0,15.1,15.7
26.1,101.5,59.6,8.8,12.5,34.5,9.8,3.7,7.1,15.2,15.7
26.0,101.3,59.5,8.8,12.5,34.6,9.8,3.8,7.1,15.2,15.7
26.0,101.1,59.5,8.8,12.5,34.6,9.8,3.8,7.2,15.3,15.7
26.0,100.9,59.3,8.8,12.5,34.5,9.8,3.8,7.2,15.4,15.6
25.9,100.6,59.2,8.8,12.5,34.5,9.8,3.8,7.3,15.4,15.6
25.8,100.3,59.0,8.7,12.4,34.4,9.8,3.8,7.3,15.5,15.5
25.8,100.1,58.8,8.7,12.4,34.4,9.7,3.8,7.3,15.5,15.5
25.7,99.8,58.7,8.7,12.4,34.3,9.7,3.8,7.3,15.5,15.4
25.6,99.6,58.5,8.7,12.3,34.2,9.7,3.8,7.3,15.5,15.3
25.5,99.3,58.3,8.6,12.3,34.1,9.7,3.8,7.3,15.4,15.3
25.5,99.1,58.0,8.6,12.3,34.0,9.6,3.8,7.3,15.4,15.2
25.4,98.8,57.8,8.6,12.2,33.9,9.6,3.8,7.2,15.3,15.1
25.3,98.5,57.6,8.5,12.2,33.7,9.5,3.7,7.2,15.2,15.1
25.2,98.1,57.3,8.5,12.1,33.6,9.5,3.7,7.2,15.1,15.0
25.1,97.8,57.1,8.5,12.1,33.4,9.4,3.7,7.1,15.0,14.9
24.9,97.4,56.8,8.4,12.0,33.3,9.3,3.7,7.1,14.9,14.8
24.8,97.0,56.5,8.4,11.9,33.1,9.3,3.6,7.0,14.8,14.8
24.7,96.6,56.2,8.3,11.9,33.0,9.2,3.6,7.0,14.7,14.7
24.6,96.2,56.0,8.3,11.8,32.8,9.2,3.6,6.9,14.7,14.6
24.5,95.8,55.7,8.2,11.7,32.6,9.1,3.6,6.9,14.6,14.5
24.4,95.4,55.4,8.2,11.7,32.4,9.1,3.6,6.8,14.5,14.5
24.3,95.0,55.1,8.2,11.6,32.3,9.1,3.5,6.8,14.4,14.4
24.2,94.7,54.8,8.1,11.6,32.2,9.0,3.5,6.7,14.3,14.3
24.1,94.3,54.6,8.1,11.5,32.0,9.0,3.5,6.7,14.2,14.3
24.0,94.0,54.3,8.1,11.5,31.9,8.9,3.5,6.7,14.2,14.2
23.9,93.8,54.1,8.0,11.5,31.8,8.9,3.5,6.6,14.1,14.2
23.8,93.5,53.9,8.0,11.4,31.7,8.8,3.5,6.6,14.0,14.1
23.7,93.2,53.6,8.0,11.4,31.7,8.8,3.4,6.6,14.0,14.1
23.6,93.0,53.4,7.9,11.4,31.6,8.7,3.4,6.6,13.9,14.0
23.5,92.7,53.2,7.9,11.3,31.5,8.7,3.4,6.5,13.8,14.0
23.4,92.4,53.0,7.9,11.3,31.4,8.6,3.4,6.5,13.8,13.9
23.3,92.1,52.8,7.8,11.2,31.3,8.6,3.4,6.5,13.7,13.9
23.2,91.9,52.6,7.8,11.2,31.2,8.6,3.4,6.5,13.7,13.8
23.1,91.6,52.4,7.8,11.1,31.1,8.5,3.4,6.4,13.6,13.8
23.0,91.4,52.2,7.8,11.1,31.0,8.5,3.3,6.4,13.5,13.7
23.0,91.2,52.1,7.7,11.1,30.9,8.5,3.3,6.4,13.5,13.7
22.9,91.1,52.0,7.7,11.1,30.8,8.5,3.3,6.4,13.5,13.7
22.9,91.1,51.9,7.7,11.1,30.8,8.4,3.3,6.4,13.5,13.7
22.9,91.2,51.9,7.7,11.1,30.9,8.4,3.3,6.4,13.5,13.7
22.9,91.4,52.0,7.7,11.1,30.9,8.5,3.3,6.4,13.5,13.7
23.0,91.8,52.2,7.8,11.2,31.1,8.5,3.4,6.4,13.6,13.7
23.1,92.3,52.5,7.8,11.3,31.3,8.6,3.4,6.4,13.6,13.8
23.2,92.9,52.9,7.9,11.4,31.6,8.6,3.4,6.5,13.8,13.9
23.4,93.6,53.2,7.9,11.5,31.9,8.7,3.4,6.6,13.9,14.0
23.5,94.2,53.6,8.0,11.6,32.1,8.8,3.5,6.6,14.0,14.1
23.6,94.7,53.9,8.0,11.7,32.3,8.8,3.5,6.7,14.1,14.1
23.6,95.0,54.0,8.0,11.7,32.5,8.9,3.5,6.7,14.2,14.2
23.6,95.1,54.1,8.0,11.8,32.5,8.9,3.5,6.7,14.2,14.2
23.6,95.1,54.0,8.0,11.8,32.5,8.9,3.5,6.7,14.2,14.2
23.5,94.8,53.8,8.0,11.7,32.4,8.9,3.5,6.7,14.1,14.1
23.4,94.6,53.6,8.0,11.7,32.3,8.8,3.5,6.6,14.0,14.1
23.3,94.3,53.3,7.9,11.7,32.1,8.8,3.5,6.6,14.0,14.0
23.2,94.1,53.1,7.9,11.7,32.0,8.8,3.5,6.6,13.9,14.0
23.1,93.9,53.0,7.9,11.6,32.0,8.7,3.5,6.6,13.9,14.0
23.1,93.9,52.9,7.9,11.6,32.0,8.7,3.4,6.6,13.9,14.0
23.0,94.0,52.8,7.9,11.6,32.0,8.7,3.4,6.5,13.8,14.0
23.0,94.0,52.8,7.9,11.7,32.0,8.7,3.4,6.5,13.8,14.0
22.9,94.0,52.7,7.9,11.7,32.0,8.7,3.4,6.5,13.8,14.0
22.9,94.0,52.6,7.8,11.6,31.9,8.7,3.4,6.5,13.8,13.9
22.8,93.9,52.4,7.8,11.6,31.9,8.6,3.4,6.5,13.7,13.9
22.7,93.7,52.2,7.8,11.6,31.8,8.6,3.4,6.5,13.7,13.9
22.6,93.4,51.9,7.8,11.5,31.6,8.5,3.4,6.4,13.6,13.8
22.5,93.0,51.5,7.7,11.5,31.5,8.5,3.4,6.4,13.5,13.8
22.3,92.6,51.1,7.7,11.4,31.3,8.4,3.3,6.3,13.4,13.7
22.1,92.0,50.7,7.6,11.3,31.0,8.3,3.3,6.3,13.3,13.6
21.9,91.4,50.2,7.5,11.2,30.7,8.2,3.3,6.2,13.1,13.5
21.7,90.8,49.7,7.4,11.1,30.5,8.1,3.2,6.1,13.0,13.4
21.5,90.1,49.1,7.4,11.0,30.2,8.0,3.2,6.0,12.8,13.3
21.4,89.6,48.7,7.3,10.9,29.9,8.0,3.2,6.0,12.7,13.2
21.2,89.1,48.2,7.3,10.8,29.7,7.9,3.1,5.9,12.6,13.1
21.0,88.8,47.9,7.2,10.8,29.5,7.9,3.1,5.9,12.5,13.0
20.9,88.7,47.7,7.2,10.7,29.4,7.8,3.1,5.8,12.4,13.0
20.9,88.8,47.5,7.2,10.7,29.3,7.8,3.1,5.8,12.4,12.9
20.8,89.0,47.4,7.2,10.7,29.3,7.8,3.1,5.8,12.4,12.9
20.8,89.2,47.3,7.2,10.7,29.3,7.8,3.1,5.8,12.4,12.9
20.7,89.4,47.3,7.2,10.7,29.3,7.8,3.1,5.8,12.5,12.9
20.7,89.5,47.2,7.2,10.7,29.3,7.8,3.1,5.8,12.5,12.9
20.6,89.4,47.0,7.2,10.6,29.2,7.8,3.0,5.8,12.4,12.8
20.5,89.3,46.8,7.2,10.6,29.1,7.8,3.0,5.7,12.4,12.8
20.5,89.1,46.6,7.1,10.6,29.0,7.8,3.0,5.7,12.3,12.7
20.4,88.8,46.4,7.1,10.6,28.9,7.7,3.0,5.7,12.3,12.7
20.3,88.5,46.2,7.1,10.5,28.8,7.7,3.0,5.7,12.2,12.7
20.2,88.3,46.0,7.1,10.5,28.8,7.6,3.0,5.6,12.2,12.6
20.2,88.2,45.9,7.0,10.5,28.7,7.6,3.0,5.6,12.1,12.6
20.1,88.1,45.8,7.0,10.5,28.7,7.6,3.0,5.6,12.1,12.6
20.1,88.0,45.7,7.0,10.5,28.6,7.6,3.0,5.6,12.1,12.6
20.0,87.8,45.6,7.0,10.5,28.6,7.6,3.0,5.6,12.1,12.6
20.0,87.7,45.5,7.0,10.4,28.5,7.5,3.0,5.6,12.0,12.5
19.9,87.4,45.3,6.9,10.4,28.5,7.5,2.9,5.5,12.0,12.5
19.8,87.1,45.0,6.9,10.4,28.3,7.5,2.9,5.5,11.9,12.4
19.7,86.7,44.8,6.9,10.3,28.2,7.4,2.9,5.4,11.8,12.4
19.6,86.2,44.4,6.8,10.2,28.0,7.4,2.9,5.4,11.7,12.3
19.4,85.8,44.1,6.8,10.2,27.8,7.3,2.9,5.4,11.6,12.2
19.3,85.3,43.8,6.7,10.1,27.6,7.3,2.8,5.3,11.5,12.1
19.2,84.8,43.5,6.7,10.0,27.5,7.2,2.8,5.3,11.5,12.0
19.1,84.5,43.3,6.7,10.0,27.3,7.2,2.8,5.3,11.4,12.0
19.0,84.1,43.0,6.6,10.0,27.2,7.1,2.8,5.2,11.3,11.9
19.0,83.8,42.8,6.6,9.9,27.1,7.1,2.8,5.2,11.3,11.9
18.9,83.5,42.7,6.6,9.9,27.0,7.1,2.8,5.2,11.2,11.9
18.8,83.2,42.5,6.5,9.9,26.9,7.0,2.8,5.2,11.2,11.8
18.8,83.0,42.3,6.5,9.8,26.8,7.0,2.7,5.1,11.1,11.8
18.7,82.6,42.2,6.5,9.8,26.7,7.0,2.7,5.1,11.1,11.7
18.6,82.3,42.0,6.5,9.8,26.6,6.9,2.7,5.1,11.0,11.7
18.6,82.0,41.8,6.4,9.7,26.5,6.9,2.7,5.1,11.0,11.6
18.5,81.7,41.6,6.4,9.7,26.4,6.9,2.7,5.0,10.9,11.6
18.4,81.4,41.5,6.4,9.6,26.3,6.8,2.7,5.0,10.9,11.5
18.4,81.2,41.4,6.4,9.6,26.3,6.8,2.7,5.0,10.9,11.5
18.3,81.0,41.3,6.4,9.6,26.2,6.8,2.7,5.0,10.8,11.5
18.3,80.8,41.2,6.3,9.6,26.1,6.8,2.7,5.0,10.8,11.4
18.3,80.7,41.1,6.3,9.5,26.1,6.8,2.7,5.0,10.8,11.4
18.3,80.6,41.0,6.3,9.5,26.0,6.8,2.7,4.9,10.8,11.4
18.3,80.5,40.9,6.3,9.5,26.0,6.8,2.7,4.9,10.8,11.4
18.2,80.4,40.9,6.3,9.5,26.0,6.7,2.7,4.9,10.7,11.4
18.2,80.3,40.8,6.3,9.5,25.9,6.7,2.7,4.9,10.7,11.4
18.2,80.2,40.7,6.3,9.5,25.9,6.7,2.7,4.9,10.7,11.3
18.2,80.0,40.6,6.3,9.5,25.8,6.7,2.7,4.9,10.7,11.3
18.2,79.9,40.6,6.3,9.5,25.8,6.7,2.7,4.9,10.7,11.3
18.2,79.8,40.5,6.3,9.5,25.8,6.7,2.7,4.9,10.7,11.3
18.2,79.8,40.5,6.3,9.5,25.8,6.7,2.7,4.9,10.7,11.2
18.2,79.8,40.6,6.3,9.5,25.8,6.7,2.7,4.9,10.7,11.2
18.3,79.9,40.7,6.3,9.5,25.9,6.7,2.7,4.9,10.7,11.3
18.3,79.9,40.8,6.3,9.5,26.0,6.7,2.7,4.9,10.7,11.3
18.4,80.0,40.9,6.3,9.5,26.0,6.7,2.7,5.0,10.8,11.3
18.4,80.1,41.1,6.3,9.6,26.1,6.8,2.7,5.0,10.8,11.3
18.5,80.1,41.2,6.3,9.6,26.2,6.8,2.7,5.0,10.8,11.3
18.5,80.1,41.2,6.3,9.6,26.2,6.8,2.7,5.0,10.8,11.3
18.6,80.2,41.3,6.3,9.6,26.2,6.8,2.7,5.0,10.8,11.3
18.6,80.2,41.3,6.4,9.6,26.3,6.8,2.7,5.0,10.8,11.3
18.6,80.2,41.4,6.4,9.6,26.3,6.8,2.7,5.0,10.9,11.3
18.7,80.2,41.4,6.4,9.6,26.3,6.8,2.7,5.0,10.9,11.3
18.7,80.2,41.5,6.4,9.7,26.4,6.8,2.7,5.0,10.9,11.3
18.8,80.4,41.7,6.4,9.7,26.5,6.9,2.7,5.1,10.9,11.4
18.8,80.5,41.9,6.4,9.7,26.6,6.9,2.8,5.1,11.0,11.4
18.9,80.7,42.1,6.4,9.8,26.7,6.9,2.8,5.1,11.0,11.4
19.0,80.8,42.3,6.5,9.8,26.8,7.0,2.8,5.1,11.1,11.5
19.0,81.0,42.5,6.5,9.8,26.9,7.0,2.8,5.2,11.1,11.5
19.1,81.1,42.7,6.5,9.9,27.0,7.0,2.8,5.2,11.1,11.5
19.2,81.2,42.8,6.5,9.9,27.0,7.1,2.8,5.2,11.1,11.5
19.2,81.3,43.0,6.5,9.9,27.1,7.1,2.8,5.2,11.1,11.6
19.3,81.3,43.1,6.6,9.9,27.2,7.1,2.8,5.2,11.1,11.6
19.3,81.4,43.2,6.6,10.0,27.3,7.1,2.8,5.2,11.1,11.6
19.4,81.5,43.3,6.6,10.0,27.3,7.1,2.8,5.2,11.1,11.6
19.5,81.6,43.4,6.6,10.0,27.4,7.1,2.8,5.2,11.1,11.6
19.5,81.8,43.5,6.6,10.1,27.5,7.1,2.8,5.2,11.1,11.6
19.6,82.0,43.7,6.7,10.1,27.5,7.1,2.9,5.2,11.1,11.7
19.7,82.3,43.9,6.7,10.1,27.6,7.2,2.9,5.2,11.2,11.7
19.8,82.5,44.1,6.7,10.2,27.6,7.2,2.9,5.2,11.2,11.8
19.9,82.8,44.3,6.8,10.2,27.7,7.2,2.9,5.3,11.3,11.8
20.0,83.1,44.4,6.8,10.2,27.7,7.2,2.9,5.3,11.3,11.8
20.1,83.3,44.6,6.8,10.2,27.7,7.2,2.9,5.3,11.4,11.9
20.2,83.5,44.8,6.8,10.2,27.7,7.2,2.9,5.3,11.4,11.9
20.3,83.8,44.9,6.8,10.2,27.7,7.2,2.9,5.3,11.4,11.9
20.4,83.9,45.1,6.8,10.2,27.7,7.3,2.9,5.4,11.5,11.9
20.5,84.1,45.2,6.8,10.2,27.8,7.3,2.9,5.4,11.5,12.0
20.6,84.2,45.4,6.8,10.2,27.8,7.3,2.9,5.4,11.5,12.0
20.6,84.4,45.5,6.9,10.3,27.9,7.3,3.0,5.4,11.6,12.0
20.7,84.5,45.6,6.9,10.3,27.9,7.4,3.0,5.5,11.6,12.0
20.8,84.6,45.8,6.9,10.3,28.0,7.4,3.0,5.5,11.7,12.0
20.9,84.7,45.9,6.9,10.4,28.1,7.5,3.0,5.5,11.7,12.0
21.0,84.8,46.0,6.9,10.4,28.2,7.5,3.0,5.6,11.8,12.1
21.0,84.9,46.2,7.0,10.5,28.3,7.5,3.0,5.6,11.8,12.1
21.1,85.0,46.3,7.0,10.5,28.4,7.6,3.0,5.6,11.8,12.1
21.2,85.1,46.5,7.0,10.5,28.5,7.6,3.0,5.6,11.9,12.1
21.2,85.3,46.7,7.0,10.6,28.6,7.7,3.0,5.7,11.9,12.2
21.3,85.5,46.9,7.1,10.6,28.7,7.7,3.0,5.7,12.0,12.2
21.4,85.7,47.1,7.1,10.6,28.7,7.7,3.0,5.7,12.0,12.2
21.5,85.9,47.3,7.1,10.7,28.8,7.8,3.0,5.8,12.0,12.3
21.5,86.1,47.5,7.2,10.7,28.9,7.8,3.1,5.8,12.1,12.3
21.6,86.4,47.7,7.2,10.7,28.9,7.8,3.1,5.8,12.1,12.3
21.7,86.6,47.9,7.2,10.8,29.0,7.9,3.1,5.8,12.2,12.4
21.8,86.8,48.1,7.2,10.8,29.0,7.9,3.1,5.9,12.2,12.4
21.9,86.9,48.3,7.3,10.8,29.0,8.0,3.1,5.9,12.2,12.4
22.0,87.1,48.5,7.3,10.8,29.1,8.0,3.1,5.9,12.3,12.5
22.0,87.1,48.7,7.3,10.8,29.1,8.0,3.1,5.9,12.3,12.5
22.1,87.2,48.8,7.3,10.8,29.1,8.0,3.1,5.9,12.3,12.5
22.1,87.1,48.9,7.3,10.8,29.0,8.1,3.1,5.9,12.3,12.5
22.1,87.1,49.0,7.3,10.8,29.0,8.1,3.1,6.0,12.3,12.6
22.2,87.1,49.1,7.3,10.8,29.0,8.1,3.1,6.0,12.3,12.6
22.2,87.1,49.2,7.3,10.8,28.9,8.1,3.1,6.0,12.3,12.6
22.2,87.1,49.2,7.3,10.8,28.9,8.1,3.1,6.0,12.3,12.6
22.2,87.1,49.2,7.4,10.8,28.8,8.1,3.1,6.0,12.3,12.6
22.2,87.1,49.3,7.4,10.8,28.8,8.1,3.1,6.0,12.3,12.6
22.2,87.0,49.2,7.4,10.8,28.8,8.1,3.1,6.0,12.3,12.6
22.2,87.0,49.2,7.4,10.8,28.7,8.1,3.1,6.0,12.2,12.6
22.2,86.9,49.2,7.4,10.8,28.6,8.2,3.1,6.0,12.2,12.6
22.2,86.8,49.2,7.4,10.7,28.6,8.2,3.1,6.0,12.2,12.6
22.2,86.6,49.2,7.4,10.7,28.5,8.2,3.0,6.0,12.2,12.6
22.1,86.5,49.2,7.4,10.7,28.4,8.2,3.0,6.0,12.2,12.6
22.1,86.3,49.2,7.4,10.7,28.4,8.2,3.0,6.0,12.2,12.6
22.1,86.1,49.2,7.4,10.7,28.3,8.2,3.0,6.0,12.2,12.6
22.1,85.9,49.2,7.4,10.6,28.3,8.2,3.0,6.0,12.1,12.6
22.1,85.7,49.2,7.4,10.6,28.3,8.2,3.0,6.0,12.1,12.6
22.1,85.6,49.2,7.4,10.6,28.2,8.2,3.0,6.0,12.1,12.6
22.1,85.5,49.3,7.4,10.6,28.2,8.2,3.0,6.0,12.1,12.6
22.1,85.4,49.3,7.4,10.6,28.2,8.2,3.0,6.1,12.1,12.6
22.1,85.4,49.4,7.4,10.6,28.2,8.2,3.0,6.1,12.1,12.6
22.1,85.3,49.5,7.4,10.6,28.2,8.2,3.0,6.1,12.1,12.6
22.1,85.2,49.5,7.4,10.6,28.2,8.2,3.0,6.1,12.2,12.6
22.1,85.1,49.6,7.4,10.6,28.2,8.3,3.0,6.1,12.2,12.7
22.1,85.1,49.7,7.4,10.6,28.2,8.3,3.0,6.1,12.2,12.7
22.1,85.0,49.7,7.4,10.6,28.1,8.3,3.0,6.1,12.2,12.7
22.1,84.9,49.8,7.4,10.6,28.1,8.3,3.0,6.2,12.3,12.7
22.1,84.9,49.8,7.4,10.6,28.1,8.3,3.0,6.2,12.3,12.7
22.1,84.8,49.8,7.4,10.6,28.1,8.3,3.0,6.2,12.3,12.7
22.1,84.8,49.8,7.4,10.6,28.1,8.4,3.0,6.2,12.3,12.7
22.1,84.7,49.9,7.5,10.6,28.1,8.4,3.0,6.2,12.3,12.7
22.1,84.7,49.9,7.5,10.5,28.1,8.4,3.0,6.2,12.3,12.7
22.1,84.7,49.9,7.5,10.5,28.1,8.4,3.0,6.2,12.3,12.7
22.1,84.8,50.0,7.5,10.6,28.2,8.4,3.0,6.2,12.3,12.7
22.1,84.9,50.1,7.5,10.6,28.2,8.4,3.0,6.2,12.4,12.7
22.2,84.9,50.2,7.5,10.6,28.3,8.5,3.0,6.2,12.4,12.8
22.2,85.0,50.3,7.5,10.6,28.4,8.5,3.0,6.3,12.4,12.8
22.2,85.1,50.4,7.5,10.6,28.4,8.5,3.0,6.3,12.5,12.8
22.2,85.0,50.4,7.5,10.6,28.4,8.5,3.0,6.3,12.5,12.9
22.2,84.9,50.4,7.5,10.6,28.4,8.5,3.0,6.3,12.5,12.8
22.1,84.7,50.3,7.5,10.6,28.3,8.5,3.0,6.3,12.4,12.8
22.0,84.4,50.1,7.5,10.6,28.2,8.4,3.0,6.2,12.4,12.8
21.9,84.0,49.8,7.4,10.5,28.0,8.4,3.0,6.2,12.3,12.7
21.8,83.6,49.5,7.4,10.4,27.8,8.4,3.0,6.2,12.2,12.7
21.7,83.1,49.2,7.4,10.4,27.6,8.3,3.0,6.1,12.1,12.6
21.5,82.7,48.9,7.3,10.3,27.5,8.3,2.9,6.1,12.1,12.5
21.4,82.3,48.7,7.3,10.2,27.3,8.3,2.9,6.1,12.0,12.5
21.3,81.9,48.5,7.3,10.2,27.1,8.2,2.9,6.0,11.9,12.4
21.2,81.5,48.3,7.3,10.1,27.0,8.2,2.9,6.0,11.9,12.4
21.1,81.2,48.1,7.2,10.1,26.9,8.2,2.9,6.0,11.8,12.4
21.1,81.0,48.0,7.2,10.1,26.8,8.2,2.9,6.0,11.8,12.4
21.0,80.7,47.9,7.2,10.0,26.7,8.2,2.8,6.0,11.8,12.3
20.9,80.6,47.8,7.2,10.0,26.7,8.2,2.8,5.9,11.7,12.3
20.9,80.4,47.7,7.2,10.0,26.6,8.1,2.8,5.9,11.7,12.3
20.8,80.3,47.6,7.2,10.0,26.6,8.1,2.8,5.9,11.7,12.3
20.7,80.2,47.5,7.2,10.0,26.5,8.1,2.8,5.9,11.7,12.3
20.7,80.0,47.4,7.1,9.9,26.4,8.1,2.8,5.9,11.7,12.3
20.6,79.8,47.2,7.1,9.9,26.4,8.1,2.8,5.9,11.6,12.3
20.5,79.4,47.1,7.1,9.9,26.3,8.1,2.8,5.9,11.6,12.2
20.4,79.1,46.9,7.1,9.8,26.1,8.0,2.8,5.8,11.5,12.2
20.3,78.7,46.7,7.0,9.8,26.0,8.0,2.8,5.8,11.5,12.1
20.2,78.3,46.5,7.0,9.7,25.9,8.0,2.7,5.8,11.4,12.1
20.2,77.9,46.3,7.0,9.7,25.7,7.9,2.7,5.7,11.4,12.0
20.1,77.6,46.2,6.9,9.6,25.6,7.9,2.7,5.7,11.4,12.0
20.0,77.4,46.1,6.9,9.6,25.5,7.9,2.7,5.7,11.3,12.0
20.0,77.3,46.0,6.9,9.6,25.5,7.9,2.7,5.7,11.3,12.0
19.9,77.2,45.9,6.9,9.6,25.4,7.9,2.7,5.7,11.3,11.9
19.9,77.2,45.8,6.9,9.6,25.4,7.9,2.7,5.7,11.3,11.9
19.9,77.1,45.7,6.9,9.5,25.3,7.9,2.7,5.7,11.2,11.9
19.8,77.1,45.6,6.9,9.5,25.3,7.9,2.7,5.7,11.2,11.9
19.8,76.9,45.5,6.9,9.5,25.2,7.9,2.7,5.7,11.2,11.9
19.7,76.8,45.4,6.9,9.5,25.2,7.8,2.7,5.6,11.2,11.9
19.7,76.6,45.3,6.8,9.5,25.1,7.8,2.7,5.6,11.1,11.9
19.6,76.4,45.2,6.8,9.4,25.1,7.8,2.7,5.6,11.1,11.9
19.6,76.3,45.1,6.8,9.4,25.0,7.8,2.6,5.6,11.1,11.9
19.6,76.2,45.0,6.8,9.4,25.0,7.8,2.6,5.6,11.1,11.9
19.6,76.1,45.0,6.8,9.4,25.0,7.8,2.6,5.6,11.1,11.8
19.5,76.1,44.9,6.8,9.4,24.9,7.8,2.6,5.6,11.0,11.8
19.5,76.1,44.9,6.8,9.4,24.9,7.8,2.6,5.6,11.0,11.8
19.5,76.1,44.9,6.8,9.4,24.9,7.8,2.6,5.6,11.0,11.8
19.5,76.2,44.9,6.8,9.4,24.8,7.8,2.6,5.6,11.0,11.8
19.5,76.3,44.9,6.8,9.4,24.8,7.8,2.6,5.6,11.0,11.9
19.5,76.4,44.9,6.8,9.4,24.8,7.8,2.6,5.6,11.0,11.9
19.6,76.5,44.9,6.8,9.4,24.8,7.8,2.6,5.6,11.0,11.9
19.6,76.6,44.9,6.8,9.4,24.8,7.7,2.6,5.6,11.0,11.9
19.6,76.7,44.9,6.8,9.4,24.8,7.7,2.6,5.6,11.0,11.9
19.6,76.9,44.9,6.8,9.4,24.8,7.8,2.6,5.6,11.0,11.9
19.7,77.1,45.0,6.8,9.4,24.8,7.8,2.6,5.6,11.0,11.9
19.7,77.3,45.0,6.8,9.4,24.9,7.8,2.6,5.6,11.0,11.9
19.8,77.6,45.1,6.8,9.4,24.9,7.8,2.6,5.6,11.0,11.9
19.9,77.9,45.1,6.8,9.4,25.0,7.8,2.6,5.6,11.0,12.0
20.0,78.3,45.2,6.8,9.4,25.1,7.8,2.6,5.6,11.0,12.0
20.1,78.8,45.4,6.9,9.5,25.2,7.8,2.6,5.6,11.0,12.1
20.2,79.4,45.6,6.9,9.5,25.3,7.9,2.6,5.6,11.1,12.1
20.4,80.1,45.8,6.9,9.5,25.4,7.9,2.6,5.6,11.1,12.2
20.6,80.9,46.1,6.9,9.6,25.5,7.9,2.6,5.6,11.1,12.3
20.8,81.8,46.4,7.0,9.7,25.6,7.9,2.7,5.6,11.2,12.4
20.9,82.7,46.7,7.0,9.7,25.8,8.0,2.7,5.7,11.2,12.5
21.1,83.5,47.1,7.0,9.8,25.9,8.0,2.7,5.7,11.3,12.7
21.3,84.3,47.5,7.1,9.9,26.1,8.1,2.7,5.7,11.3,12.8
21.4,85.1,47.9,7.1,10.0,26.2,8.1,2.7,5.7,11.4,12.9
21.5,85.7,48.4,7.2,10.1,26.4,8.1,2.7,5.8,11.4,13.0
21.6,86.3,48.8,7.3,10.2,26.7,8.2,2.8,5.8,11.5,13.1
21.7,86.9,49.3,7.3,10.3,26.9,8.3,2.8,5.9,11.6,13.2
21.8,87.4,49.7,7.4,10.4,27.2,8.3,2.8,5.9,11.7,13.3
21.9,87.9,50.2,7.5,10.6,27.5,8.4,2.8,5.9,11.8,13.4
22.0,88.4,50.6,7.5,10.7,27.9,8.5,2.9,6.0,11.8,13.5
22.1,88.9,51.0,7.6,10.9,28.3,8.6,2.9,6.1,11.9,13.6
22.2,89.3,51.3,7.6,11.1,28.8,8.7,3.0,6.1,12.0,13.6
22.3,89.7,51.6,7.7,11.2,29.2,8.8,3.0,6.2,12.2,13.7
22.4,90.0,51.8,7.7,11.4,29.6,8.9,3.0,6.2,12.3,13.8
22.4,90.3,52.0,7.7,11.5,29.9,9.0,3.1,6.3,12.4,13.8
22.5,90.6,52.1,7.7,11.6,30.2,9.0,3.1,6.4,12.5,13.8
22.5,90.7,52.2,7.8,11.6,30.3,9.1,3.2,6.4,12.6,13.9
22.5,90.8,52.2,7.8,11.7,30.5,9.1,3.2,6.5,12.8,13.9
